case_id,activity,timestamp,resource,batch_size
BATCH_00528,Order Fulfillment,2023-10-01 08:05:38.934326,Machine X,4275
BATCH_00528,Shipment,2023-10-01 08:19:44.368851,Worker A,4275
BATCH_00529,Raw Material Arrival,2023-09-30 14:50:35.377998,Warehouse Staff 1,3907
BATCH_00529,Raw Material Arrival,2023-09-30 15:11:44.943216,Worker A,3907
BATCH_00529,REWORK_Quality Check (Raw Material),2023-09-30 15:33:38.199857,Machine Y,3907
BATCH_00529,Raw Material Arrival,2023-09-30 15:55:31.854245,Worker A,3907
BATCH_00529,REWORK_Quality Check (Raw Material),2023-09-30 16:23:22.601427,Machine Y,3907
BATCH_00529,Raw Material Arrival,2023-09-30 16:37:20.296285,Machine Y,3907
BATCH_00529,Quality Check (Raw Material),2023-09-30 17:09:45.973997,Worker B,3907
BATCH_00529,Storage (Raw Material),2023-09-30 18:00:33.212919,Machine X,3907
BATCH_00529,Material Allocation,2023-09-30 18:12:04.759501,Machine Y,3907
BATCH_00529,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3907
BATCH_00529,In-Process Quality Check,2023-10-01 01:22:09.798201,Machine Y,3907
BATCH_00529,Assembly/Packaging,2023-10-01 04:35:49.727271,Machine X,3907
BATCH_00529,Final Quality Check,2023-10-01 04:57:19.238781,Warehouse Staff 1,3907
BATCH_00529,Storage (Finished Goods),2023-10-01 07:33:13.887757,Machine X,3907
BATCH_00529,REWORK_Order Fulfillment,2023-10-01 08:44:33.672514,Machine X,3907
BATCH_00529,Order Fulfillment,2023-10-01 10:15:04.540173,Worker B,3907
BATCH_00529,Shipment,2023-10-01 11:11:54.658967,Machine Y,3907
BATCH_00530,Raw Material Arrival,2023-09-30 17:14:35.580889,Machine Y,2821
BATCH_00530,Raw Material Arrival,2023-09-30 17:35:35.630091,Warehouse Staff 1,2821
BATCH_00530,Quality Check (Raw Material),2023-09-30 18:10:29.893050,Machine X,2821
BATCH_00530,Storage (Raw Material),2023-09-30 19:11:49.398370,Machine X,2821
BATCH_00530,REWORK_Material Allocation,2023-09-30 19:35:21.991074,Worker B,2821
BATCH_00530,Quality Check (Raw Material),2023-09-30 20:19:20.576322,Machine Y,2821
BATCH_00530,REWORK_Material Allocation,2023-09-30 20:44:08.734622,Worker B,2821
BATCH_00530,REWORK_Quality Check (Raw Material),2023-09-30 21:22:09.361932,Machine X,2821
BATCH_00530,Raw Material Arrival,2023-09-30 21:33:55.800923,Machine X,2821
BATCH_00530,Quality Check (Raw Material),2023-09-30 21:55:24.189816,Worker A,2821
BATCH_00530,Storage (Raw Material),2023-09-30 23:08:48.147528,Worker B,2821
BATCH_00530,Material Allocation,2023-09-30 23:25:41.605815,Machine X,2821
BATCH_00530,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,2821
BATCH_00530,In-Process Quality Check,2023-10-01 00:29:42.740018,Worker A,2821
BATCH_00530,Assembly/Packaging,2023-10-01 04:44:01.634175,Worker B,2821
BATCH_00530,Final Quality Check,2023-10-01 05:19:27.304363,Worker A,2821
BATCH_00530,Storage (Finished Goods),2023-10-01 07:28:26.586611,Machine Y,2821
BATCH_00530,Order Fulfillment,2023-10-01 07:52:04.625498,Worker B,2821
BATCH_00530,Shipment,2023-10-01 08:48:34.005209,Warehouse Staff 1,2821
BATCH_00531,Raw Material Arrival,2023-09-30 16:27:12.250836,Machine X,3296
BATCH_00531,Raw Material Arrival,2023-09-30 16:36:01.353022,Machine Y,3296
BATCH_00531,Quality Check (Raw Material),2023-09-30 16:54:12.094812,Worker B,3296
BATCH_00531,Storage (Raw Material),2023-09-30 18:08:00.063861,Machine Y,3296
BATCH_00531,REWORK_Material Allocation,2023-09-30 18:48:27.645970,Machine X,3296
BATCH_00531,REWORK_Quality Check (Raw Material),2023-09-30 19:40:02.773689,Worker B,3296
BATCH_00531,Raw Material Arrival,2023-09-30 20:05:13.839305,Worker A,3296
BATCH_00531,Quality Check (Raw Material),2023-09-30 20:39:07.332269,Machine X,3296
BATCH_00531,Storage (Raw Material),2023-09-30 22:00:39.874855,Warehouse Staff 1,3296
BATCH_00531,Material Allocation,2023-09-30 22:41:53.582680,Machine X,3296
BATCH_00531,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3296
BATCH_00531,In-Process Quality Check,2023-10-01 00:27:29.268132,Worker A,3296
BATCH_00531,Assembly/Packaging,2023-10-01 02:32:15.920020,Warehouse Staff 1,3296
BATCH_00531,Final Quality Check,2023-10-01 03:27:07.946246,Warehouse Staff 1,3296
BATCH_00531,Storage (Finished Goods),2023-10-01 06:05:03.987912,Machine Y,3296
BATCH_00531,Order Fulfillment,2023-10-01 07:02:01.404239,Worker B,3296
BATCH_00531,Shipment,2023-10-01 07:13:56.367735,Worker A,3296
BATCH_00532,Raw Material Arrival,2023-09-30 17:20:50.437512,Machine Y,4238
BATCH_00532,Raw Material Arrival,2023-09-30 17:36:44.321818,Warehouse Staff 1,4238
BATCH_00532,Quality Check (Raw Material),2023-09-30 18:04:04.138487,Machine Y,4238
BATCH_00532,Storage (Raw Material),2023-09-30 19:55:55.396109,Worker A,4238
BATCH_00532,Material Allocation,2023-09-30 20:35:26.600536,Machine Y,4238
BATCH_00532,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,4238
BATCH_00532,REWORK_In-Process Quality Check,2023-10-01 00:20:14.797748,Machine Y,4238
BATCH_00532,In-Process Quality Check,2023-10-01 01:01:21.959255,Machine X,4238
BATCH_00532,Assembly/Packaging,2023-10-01 02:34:14.834004,Worker B,4238
BATCH_00532,Final Quality Check,2023-10-01 02:50:01.836789,Worker A,4238
BATCH_00532,Storage (Finished Goods),2023-10-01 05:19:42.306249,Machine X,4238
BATCH_00532,Order Fulfillment,2023-10-01 07:29:17.025264,Worker A,4238
BATCH_00532,Shipment,2023-10-01 07:46:40.453685,Machine Y,4238
BATCH_00533,Raw Material Arrival,2023-09-30 20:58:31.287096,Worker B,3584
BATCH_00533,Raw Material Arrival,2023-09-30 21:26:57.427971,Worker A,3584
BATCH_00533,Quality Check (Raw Material),2023-09-30 22:26:01.808055,Warehouse Staff 1,3584
BATCH_00533,Storage (Raw Material),2023-09-30 23:58:35.621830,Warehouse Staff 1,3584
BATCH_00533,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3584
BATCH_00533,Material Allocation,2023-10-01 00:18:29.548851,Warehouse Staff 1,3584
BATCH_00533,In-Process Quality Check,2023-10-01 00:39:38.787051,Machine X,3584
BATCH_00533,Assembly/Packaging,2023-10-01 02:14:22.069759,Worker B,3584
BATCH_00533,Final Quality Check,2023-10-01 02:48:00.117988,Worker B,3584
BATCH_00533,Storage (Finished Goods),2023-10-01 04:19:18.628661,Warehouse Staff 1,3584
BATCH_00533,REWORK_Order Fulfillment,2023-10-01 05:01:23.362574,Warehouse Staff 1,3584
BATCH_00533,Order Fulfillment,2023-10-01 05:23:32.666526,Worker B,3584
BATCH_00533,Shipment,2023-10-01 05:29:31.174465,Machine X,3584
BATCH_00534,Raw Material Arrival,2023-09-30 17:28:20.847879,Worker A,1599
BATCH_00534,Raw Material Arrival,2023-09-30 17:56:32.650915,Machine X,1599
BATCH_00534,Quality Check (Raw Material),2023-09-30 18:38:00.979658,Worker B,1599
BATCH_00534,Storage (Raw Material),2023-09-30 20:12:20.603894,Machine X,1599
BATCH_00534,Material Allocation,2023-09-30 20:31:49.904805,Worker B,1599
BATCH_00534,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,1599
BATCH_00534,In-Process Quality Check,2023-10-01 00:35:43.797912,Machine X,1599
BATCH_00534,REWORK_Assembly/Packaging,2023-10-01 02:43:05.070568,Machine X,1599
BATCH_00534,Assembly/Packaging,2023-10-01 05:05:03.002347,Worker B,1599
BATCH_00534,Final Quality Check,2023-10-01 05:35:36.425774,Worker A,1599
BATCH_00534,Storage (Finished Goods),2023-10-01 06:58:50.593883,Worker A,1599
BATCH_00534,Order Fulfillment,2023-10-01 08:10:40.693371,Warehouse Staff 1,1599
BATCH_00534,Shipment,2023-10-01 08:22:41.428788,Machine Y,1599
BATCH_00535,Raw Material Arrival,2023-09-30 12:08:20.459894,Warehouse Staff 1,1944
BATCH_00535,Raw Material Arrival,2023-09-30 12:35:23.042340,Worker A,1944
BATCH_00535,Quality Check (Raw Material),2023-09-30 13:00:30.171404,Machine Y,1944
BATCH_00535,Storage (Raw Material),2023-09-30 14:27:04.934206,Machine X,1944
BATCH_00535,Material Allocation,2023-09-30 14:54:00.441236,Worker B,1944
BATCH_00535,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,1944
BATCH_00535,REWORK_In-Process Quality Check,2023-10-01 00:54:55.247845,Worker A,1944
BATCH_00535,In-Process Quality Check,2023-10-01 01:36:13.174495,Worker A,1944
BATCH_00535,Assembly/Packaging,2023-10-01 04:32:25.540391,Warehouse Staff 1,1944
BATCH_00535,Final Quality Check,2023-10-01 04:48:40.806284,Warehouse Staff 1,1944
BATCH_00535,Storage (Finished Goods),2023-10-01 05:43:43.605161,Machine Y,1944
BATCH_00535,REWORK_Order Fulfillment,2023-10-01 07:02:48.702469,Machine X,1944
BATCH_00535,Order Fulfillment,2023-10-01 08:54:44.522198,Machine Y,1944
BATCH_00535,Shipment,2023-10-01 09:32:23.759076,Warehouse Staff 1,1944
BATCH_00536,Raw Material Arrival,2023-09-30 12:33:15.176743,Machine Y,3838
BATCH_00536,Raw Material Arrival,2023-09-30 12:38:48.019576,Worker A,3838
BATCH_00536,Quality Check (Raw Material),2023-09-30 13:08:44.989549,Machine Y,3838
BATCH_00536,Storage (Raw Material),2023-09-30 14:34:45.604632,Warehouse Staff 1,3838
BATCH_00536,Material Allocation,2023-09-30 15:08:59.625910,Worker A,3838
BATCH_00536,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3838
BATCH_00536,In-Process Quality Check,2023-10-01 01:27:29.792265,Worker B,3838
BATCH_00536,REWORK_Assembly/Packaging,2023-10-01 04:47:19.622817,Worker A,3838
BATCH_00536,REWORK_Assembly/Packaging,2023-10-01 06:26:08.036213,Machine X,3838
BATCH_00536,Assembly/Packaging,2023-10-01 07:26:18.033839,Machine X,3838
BATCH_00536,Final Quality Check,2023-10-01 07:53:43.542580,Worker A,3838
BATCH_00536,Storage (Finished Goods),2023-10-01 08:59:01.894562,Machine Y,3838
BATCH_00536,Order Fulfillment,2023-10-01 10:51:28.843506,Worker A,3838
BATCH_00536,Shipment,2023-10-01 11:51:00.956866,Warehouse Staff 1,3838
BATCH_00537,Raw Material Arrival,2023-09-30 16:01:55.778383,Worker B,3404
BATCH_00537,Raw Material Arrival,2023-09-30 16:08:58.934975,Warehouse Staff 1,3404
BATCH_00537,Quality Check (Raw Material),2023-09-30 17:07:15.105054,Worker B,3404
BATCH_00537,Storage (Raw Material),2023-09-30 18:50:21.341586,Worker B,3404
BATCH_00537,Material Allocation,2023-09-30 19:23:28.962413,Worker B,3404
BATCH_00537,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,3404
BATCH_00537,In-Process Quality Check,2023-10-01 00:45:51.482852,Machine Y,3404
BATCH_00537,Assembly/Packaging,2023-10-01 04:49:11.968290,Worker B,3404
BATCH_00537,REWORK_Final Quality Check,2023-10-01 05:49:26.520589,Machine Y,3404
BATCH_00537,Final Quality Check,2023-10-01 07:02:29.343096,Worker A,3404
BATCH_00537,Storage (Finished Goods),2023-10-01 09:38:39.071324,Worker B,3404
BATCH_00537,Order Fulfillment,2023-10-01 10:17:22.338325,Warehouse Staff 1,3404
BATCH_00537,Shipment,2023-10-01 10:27:45.617943,Machine X,3404
BATCH_00538,Raw Material Arrival,2023-09-30 12:43:22.483060,Machine X,2959
BATCH_00538,Raw Material Arrival,2023-09-30 13:11:37.793539,Worker B,2959
BATCH_00538,Quality Check (Raw Material),2023-09-30 14:10:27.624314,Machine X,2959
BATCH_00538,Storage (Raw Material),2023-09-30 14:44:42.434338,Machine X,2959
BATCH_00538,REWORK_Material Allocation,2023-09-30 15:24:12.319283,Worker A,2959
BATCH_00538,Quality Check (Raw Material),2023-09-30 16:04:31.894735,Machine X,2959
BATCH_00538,Storage (Raw Material),2023-09-30 17:15:40.588537,Machine Y,2959
BATCH_00538,Material Allocation,2023-09-30 17:28:57.559920,Worker B,2959
BATCH_00538,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,2959
BATCH_00538,In-Process Quality Check,2023-10-01 01:24:22.373659,Worker A,2959
BATCH_00538,Assembly/Packaging,2023-10-01 04:25:52.367505,Warehouse Staff 1,2959
BATCH_00538,REWORK_Final Quality Check,2023-10-01 04:48:19.778240,Machine Y,2959
BATCH_00538,Final Quality Check,2023-10-01 05:22:56.221465,Machine X,2959
BATCH_00538,Storage (Finished Goods),2023-10-01 07:13:12.140978,Worker A,2959
BATCH_00538,Order Fulfillment,2023-10-01 09:23:13.980190,Worker A,2959
BATCH_00538,Shipment,2023-10-01 10:15:11.639800,Machine Y,2959
BATCH_00539,Raw Material Arrival,2023-09-30 20:26:36.576959,Warehouse Staff 1,3278
BATCH_00539,Raw Material Arrival,2023-09-30 20:37:40.795092,Warehouse Staff 1,3278
BATCH_00539,Quality Check (Raw Material),2023-09-30 21:08:03.749548,Worker B,3278
BATCH_00539,Storage (Raw Material),2023-09-30 21:45:51.025758,Machine Y,3278
BATCH_00539,Material Allocation,2023-09-30 22:10:48.675098,Machine X,3278
BATCH_00539,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,3278
BATCH_00539,In-Process Quality Check,2023-10-01 01:17:00.542010,Machine X,3278
BATCH_00539,Assembly/Packaging,2023-10-01 03:17:08.717237,Warehouse Staff 1,3278
BATCH_00539,Final Quality Check,2023-10-01 04:15:49.299881,Warehouse Staff 1,3278
BATCH_00539,Storage (Finished Goods),2023-10-01 06:49:12.451287,Machine X,3278
BATCH_00539,Order Fulfillment,2023-10-01 08:52:24.086537,Machine X,3278
BATCH_00539,Shipment,2023-10-01 09:35:55.838887,Worker A,3278
BATCH_00540,Raw Material Arrival,2023-09-30 16:49:21.281174,Worker A,2763
BATCH_00540,Raw Material Arrival,2023-09-30 16:58:38.110215,Worker B,2763
BATCH_00540,Quality Check (Raw Material),2023-09-30 17:36:15.479026,Machine Y,2763
BATCH_00540,Storage (Raw Material),2023-09-30 18:54:04.526995,Worker A,2763
BATCH_00540,Material Allocation,2023-09-30 19:25:25.900089,Machine X,2763
BATCH_00540,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2763
BATCH_00540,In-Process Quality Check,2023-10-01 01:20:29.060558,Worker A,2763
BATCH_00540,Assembly/Packaging,2023-10-01 04:49:08.696973,Worker A,2763
BATCH_00540,Final Quality Check,2023-10-01 05:57:55.041114,Warehouse Staff 1,2763
BATCH_00540,Storage (Finished Goods),2023-10-01 08:57:18.802625,Worker B,2763
BATCH_00540,Order Fulfillment,2023-10-01 10:59:00.560391,Machine X,2763
BATCH_00540,Shipment,2023-10-01 11:08:15.524931,Machine X,2763
BATCH_00541,Raw Material Arrival,2023-09-30 13:43:45.304054,Warehouse Staff 1,2513
BATCH_00541,Raw Material Arrival,2023-09-30 13:58:31.529134,Worker B,2513
BATCH_00541,REWORK_Quality Check (Raw Material),2023-09-30 14:18:26.607174,Warehouse Staff 1,2513
BATCH_00541,Raw Material Arrival,2023-09-30 14:23:30.200691,Worker A,2513
BATCH_00541,REWORK_Quality Check (Raw Material),2023-09-30 15:22:26.511778,Machine X,2513
BATCH_00541,Raw Material Arrival,2023-09-30 15:36:56.906054,Warehouse Staff 1,2513
BATCH_00541,REWORK_Quality Check (Raw Material),2023-09-30 16:28:01.284906,Worker B,2513
BATCH_00541,Raw Material Arrival,2023-09-30 16:41:06.627125,Worker A,2513
BATCH_00541,Quality Check (Raw Material),2023-09-30 17:20:10.386311,Warehouse Staff 1,2513
BATCH_00541,Storage (Raw Material),2023-09-30 19:13:36.521918,Machine Y,2513
BATCH_00541,Material Allocation,2023-09-30 19:35:45.027713,Worker B,2513
BATCH_00541,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,2513
BATCH_00541,In-Process Quality Check,2023-10-01 00:24:41.076397,Machine X,2513
BATCH_00541,REWORK_Assembly/Packaging,2023-10-01 03:55:26.692466,Worker B,2513
BATCH_00541,Assembly/Packaging,2023-10-01 06:36:07.058549,Worker A,2513
BATCH_00541,Final Quality Check,2023-10-01 06:56:05.434353,Machine Y,2513
BATCH_00541,Storage (Finished Goods),2023-10-01 09:27:03.920590,Machine Y,2513
BATCH_00541,Order Fulfillment,2023-10-01 11:20:47.769108,Warehouse Staff 1,2513
BATCH_00541,Shipment,2023-10-01 12:16:38.797731,Warehouse Staff 1,2513
BATCH_00542,Raw Material Arrival,2023-09-30 17:51:38.849074,Machine Y,3479
BATCH_00542,Raw Material Arrival,2023-09-30 18:17:55.199612,Worker B,3479
BATCH_00542,Quality Check (Raw Material),2023-09-30 18:49:00.825653,Worker B,3479
BATCH_00542,Storage (Raw Material),2023-09-30 19:37:23.452137,Machine X,3479
BATCH_00542,Material Allocation,2023-09-30 20:02:02.408215,Warehouse Staff 1,3479
BATCH_00542,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3479
BATCH_00542,In-Process Quality Check,2023-10-01 00:42:54.965724,Machine X,3479
BATCH_00542,Assembly/Packaging,2023-10-01 02:00:20.904523,Machine X,3479
BATCH_00542,Final Quality Check,2023-10-01 02:53:15.604011,Machine X,3479
BATCH_00542,Order Fulfillment,2023-10-01 04:39:54.757970,Worker A,3479
BATCH_00542,Shipment,2023-10-01 05:06:57.719010,Worker A,3479
BATCH_00543,Raw Material Arrival,2023-09-30 16:12:16.173398,Machine Y,3367
BATCH_00543,Raw Material Arrival,2023-09-30 16:35:55.707114,Worker A,3367
BATCH_00543,Quality Check (Raw Material),2023-09-30 16:51:55.712693,Warehouse Staff 1,3367
BATCH_00543,Storage (Raw Material),2023-09-30 17:44:56.472466,Worker B,3367
BATCH_00543,Material Allocation,2023-09-30 18:16:09.917269,Worker B,3367
BATCH_00543,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3367
BATCH_00543,In-Process Quality Check,2023-10-01 00:37:45.273102,Warehouse Staff 1,3367
BATCH_00543,Assembly/Packaging,2023-10-01 02:34:00.493063,Warehouse Staff 1,3367
BATCH_00543,Final Quality Check,2023-10-01 03:29:21.042203,Worker B,3367
BATCH_00543,Storage (Finished Goods),2023-10-01 04:35:46.573078,Machine X,3367
BATCH_00543,Order Fulfillment,2023-10-01 05:15:14.276898,Worker A,3367
BATCH_00543,Shipment,2023-10-01 06:12:30.804765,Worker B,3367
BATCH_00544,Raw Material Arrival,2023-09-30 14:12:37.137307,Worker B,2669
BATCH_00544,Raw Material Arrival,2023-09-30 14:27:50.965734,Worker A,2669
BATCH_00544,Quality Check (Raw Material),2023-09-30 15:26:04.368360,Warehouse Staff 1,2669
BATCH_00544,Storage (Raw Material),2023-09-30 16:39:30.579425,Machine X,2669
BATCH_00544,REWORK_Material Allocation,2023-09-30 16:57:30.904598,Worker A,2669
BATCH_00544,Quality Check (Raw Material),2023-09-30 17:18:29.011304,Machine X,2669
BATCH_00544,Storage (Raw Material),2023-09-30 18:21:56.226855,Worker A,2669
BATCH_00544,Material Allocation,2023-09-30 18:56:50.522599,Machine Y,2669
BATCH_00544,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,2669
BATCH_00544,In-Process Quality Check,2023-10-01 01:05:10.276704,Worker A,2669
BATCH_00544,Assembly/Packaging,2023-10-01 04:21:50.269767,Warehouse Staff 1,2669
BATCH_00544,REWORK_Final Quality Check,2023-10-01 05:00:27.063719,Worker B,2669
BATCH_00544,Final Quality Check,2023-10-01 06:02:56.285784,Machine X,2669
BATCH_00544,Storage (Finished Goods),2023-10-01 08:01:56.436261,Warehouse Staff 1,2669
BATCH_00544,REWORK_Order Fulfillment,2023-10-01 08:54:51.624011,Machine X,2669
BATCH_00544,Order Fulfillment,2023-10-01 10:18:47.923322,Machine Y,2669
BATCH_00544,Shipment,2023-10-01 10:57:09.338842,Worker A,2669
BATCH_00545,Raw Material Arrival,2023-09-30 14:54:39.145928,Machine X,1289
BATCH_00545,Raw Material Arrival,2023-09-30 15:06:11.143072,Worker B,1289
BATCH_00545,REWORK_Quality Check (Raw Material),2023-09-30 15:34:52.898569,Machine X,1289
BATCH_00545,Raw Material Arrival,2023-09-30 15:57:52.107428,Warehouse Staff 1,1289
BATCH_00545,Quality Check (Raw Material),2023-09-30 16:43:04.740331,Worker B,1289
BATCH_00545,Storage (Raw Material),2023-09-30 18:19:10.919548,Worker B,1289
BATCH_00545,REWORK_Material Allocation,2023-09-30 18:53:43.385339,Warehouse Staff 1,1289
BATCH_00545,Quality Check (Raw Material),2023-09-30 19:17:36.559928,Machine X,1289
BATCH_00545,Storage (Raw Material),2023-09-30 20:52:38.852346,Machine X,1289
BATCH_00545,Material Allocation,2023-09-30 21:23:16.922323,Worker B,1289
BATCH_00545,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,1289
BATCH_00545,In-Process Quality Check,2023-10-01 00:59:07.303828,Machine X,1289
BATCH_00545,Assembly/Packaging,2023-10-01 02:21:54.726879,Machine Y,1289
BATCH_00545,Final Quality Check,2023-10-01 03:10:44.305863,Worker A,1289
BATCH_00545,Storage (Finished Goods),2023-10-01 05:19:46.905112,Worker A,1289
BATCH_00545,Order Fulfillment,2023-10-01 06:16:38.084958,Machine Y,1289
BATCH_00545,Shipment,2023-10-01 07:03:24.380058,Machine Y,1289
BATCH_00546,Raw Material Arrival,2023-09-30 14:56:00.755598,Worker B,4487
BATCH_00546,Raw Material Arrival,2023-09-30 15:01:49.361897,Worker B,4487
BATCH_00546,REWORK_Quality Check (Raw Material),2023-09-30 15:25:12.077691,Worker A,4487
BATCH_00546,Raw Material Arrival,2023-09-30 15:41:46.956229,Machine X,4487
BATCH_00546,REWORK_Quality Check (Raw Material),2023-09-30 16:37:57.893101,Machine X,4487
BATCH_00546,Raw Material Arrival,2023-09-30 17:06:23.820221,Machine X,4487
BATCH_00546,Quality Check (Raw Material),2023-09-30 17:54:57.884487,Worker B,4487
BATCH_00546,Storage (Raw Material),2023-09-30 18:55:21.426936,Machine X,4487
BATCH_00546,REWORK_Material Allocation,2023-09-30 19:09:06.155836,Warehouse Staff 1,4487
